item_id,question,prediction,ground_truth,metrics
3hop2__132957_222979_40768,"When did Nissan, the Acura Legend maker and the Scion owner open US assembly plants?","{'answer': 'by the early 1980s', 'supporting_facts': ['By the early 1960s, the US had begun placing stiff import tariffs on certain vehicles.', 'In response to the tariff, Toyota, Nissan Motor Co. and Honda Motor Co. began building plants in the US by the early 1980s.', 'Note: Acura is a luxury brand of Honda, and Scion is a discontinued marque of Toyota.']}",1981,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__62311_62279,When did Germany launch an air attack on the country the U.S. fought during the American Revolution?,"{'answer': 'There is no information about Germany launching an air attack on the country the U.S. fought during the American Revolution.', 'supporting_facts': ['The American Revolutionary War (1775 -- 1783), also known as the American War of Independence, was an 18th - century war between Great Britain and its Thirteen Colonies (allied with France) which declared independence as the United States of America.']}",10 July -- 31 October 1940,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__365934_87694_124169,What date did the Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to end?,"{'answer': '22 February 2001', 'supporting_facts': ['Mantua Cathedral () in Mantua, Lombardy, northern Italy, is a Roman Catholic cathedral dedicated to Saint Peter.', 'The post of Governor of Vatican City (Governatore dello Stato della Città del Vaticano in Italian) was held by Marchese Camillo Serafini from the foundation of the state in 1929 until his death in 1952.', 'The Fundamental Law of Vatican City State issued by Pope John Paul II on 26 November 2000, which entered into force on 22 February 2001,']}",1952,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__409166_152023,"What record label is responsible for the performer of ""Sanctuary""?","{'answer': 'Real World label', 'supporting_facts': [""Sanctuary is the twenty third studio album by American singer and harpist Charlie Musselwhite. It was released in 2004 on Peter Gabriel's Real World label, Musselwhite's debut release on this label.""]}",Kicking Mule Records,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__857_846_7821,How many miles of highways are in the city where the Yongle emperor greeted the person to whom the edict was addressed?,"{'answer': '230 km (or 140 mi) of highways', 'supporting_facts': ['Inside the city of Nanjing, there are 230 km (140 mi) of highways, with a highway coverage density of 3.38 kilometres per hundred square kilometrs (5.44 mi/100 sq mi).', 'The Yongle Emperor came out of the palace in Nanjing to greet the Karmapa and did not require him to kowtow like a tributary vassal.']}",140 mi,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__19768_19788_10117,"Widely practiced in the region having the second largest rain-forest in the world, how long ago did this religion arrive in Zhejiang?","{'answer': '1,400 years ago', 'supporting_facts': ['The rain forest is the second largest on earth (with the Amazon being the largest).', 'Islam arrived 1,400 years ago in Zhejiang.']}","1,400 years","{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__703767_37168,Where does the employer of Hasan Hanafi rank according to QS World University Rankings?,"{'answer': '401-500', 'supporting_facts': ['Hassan Hanafi (حسن حنفی) (born 1935 in Cairo, Egypt) is a professor and chairs the philosophy department at Cairo University.', 'Cairo University is ranked as 401-500 according to the Academic Ranking of World Universities (Shanghai Ranking) and 551-600 according to QS World University Rankings.']}",551-600,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__56851_343058,Who is the spouse of the actress who played the fairy god mother in Shrek 2?,"{'answer': 'Not specified in the context', 'supporting_facts': ['Jennifer Saunders recorded the song for the 2004 film Shrek 2.', 'It was also featured on the associated soundtrack.']}",Adrian Edmondson,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop2__30152_105395_20999,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?","{'answer': 'They were defeated in 1613.', 'supporting_facts': ['The dynasty regrouped and defeated the Portuguese in 1613 and Siam in 1614.', 'Star Cola is a cola drink produced in Myanmar.']}",The dynasty regrouped and defeated the Portuguese,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__42747_83837,Who sings Home Alone Tonight with the singer of Light It Up?,"{'answer': 'Karen Fairchild', 'supporting_facts': ['Light It Up is a song by American country music artist Luke Bryan.', 'Home Alone Tonight is a song recorded by American country music artist Luke Bryan as a duet with Karen Fairchild of American country music group Little Big Town for his fifth studio album, Kill the Lights (2015).']}",Karen Fairchild,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__511176_22458,What does the acronym of the organization Danish Football Union is part of stand for?,"{'answer': 'UEFA', 'supporting_facts': ['The Denmark national futsal team is controlled by the Danish Football Association, the governing body for futsal in Denmark and represents the country in international futsal competitions, such as the FIFA Futsal World Cup and UEFA Futsal Championship.']}",International Federation of Association Football,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__83800_747874,Who's the sibling of the player who won the men's wimbledon championship 2016?,"{'answer': 'Jamie Murray', 'supporting_facts': ['Andy Murray and Jamie Murray were the defending champions but decided to participate at Basel instead.', ""The Gentlemen's Singles title was won by Andy Murray.""]}",Jamie Murray,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__83257_19033,Where did the inventor of the Money in the Bank ladder match win in 2008?,"{'answer': 'Not specified in the context', 'supporting_facts': ['The first match was contested in 2005 at WrestleMania 21, after being invented (in kayfabe) by Chris Jericho.', 'At the PPV, Kane won the SmackDown Money in the Bank match.']}",Great American Bash,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__55966_162341,What kind of recognition did the actor who played the game maker in hunger games receive?,"{'answer': 'Academy Award nomination for Best Supporting Actor', 'supporting_facts': ['Philip Seymour Hoffman starred, with Amy Adams and Ned Beatty in supporting roles.', 'Hoffman was nominated for an Academy Award for Best Supporting Actor.', 'Philip Seymour Hoffman ... Julianne Moore, Philip Seymour Hoffman, and Donald Sutherland.', 'Hoffman died in February 2014, making Mockingjay -- Part 2 his final film role.']}",nominated for an Academy Award for Best Supporting Actor,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__754753_57816,What is the U.S. News ranking of the law school at Carlos Alvarez's employer?,"{'answer': '100', 'supporting_facts': ['Carlos Manuel Alvarez (born 1944) is an associate professor of educational leadership and policy studies at Florida International University who, along with his second wife Elsa, was charged in January 2006 with treason.', ""The 2017 U.S. News & World Report's ``Best Law School Rankings ''ranked the FIU College of Law at 100 in the United States.""]}",100,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__127837_157828_239539,Where is the headquarters of the Radio Television of the country that has a co-official language in the language that Kuhinjica is in?,"{'answer': 'Belgrade, Serbia', 'supporting_facts': ['Kuhinjica (Serbian Cyrillic: Кухињица) is a popular culinary magazine in Serbia, published by Scorpion production.', 'Serbian (српски / srpski, pronounced [sr̩̂pskiː]) is the standardized variety of the Serbo-Croatian language mainly used by Serbs. It is the official language of Serbia, co-official in the territory of Kosovo, and one of the three official languages of Bosnia and Herzegovina.']}",Pristina,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__102461_24918_24991,What went down after the Soviet President visiting the the birth country of Andrey Dashkov while the protests were taking place departed from the Kremlin?,"{'answer': 'The Soviet flag was lowered for the last time, and the Russian tricolor was raised in its place, symbolically marking the end of the Soviet Union.', 'supporting_facts': ['On the night of December 25, 1991, at 7:32 p.m. Moscow time, after Gorbachev left the Kremlin, the Soviet flag was lowered for the last time, and the Russian tricolor was raised in its place, symbolically marking the end of the Soviet Union.', 'In late February, large public rallies took place in Kiev to protest the election laws, on the eve of the March 26 elections to the USSR Congress of People\'s Deputies, and to call for the resignation of the first secretary of the Communist Party of Ukraine, Volodymyr Scherbytsky, lampooned as ""the mastodon of stagnation."" The demonstrations coincided with a visit to Ukraine by Soviet President Gorbachev.']}",Soviet flag,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__612719_6455,What was the resulting browser of the group that owns Mozilla Messaging?,"{'answer': 'Mozilla Thunderbird', 'supporting_facts': ['Mozilla Messaging (abbreviated MoMo) was a wholly owned, for-profit subsidiary of the non-profit Mozilla Foundation.', 'Its main focus was developing Mozilla Thunderbird, the e-mail client developed by the Mozilla Foundation.']}",Firefox,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__30905_189318,Where did the person who sponsored the resolution to reopen trade with Vietnam along with Kerry go to college?,"{'answer': 'Yale University', 'supporting_facts': ['Kerry chaired the Senate Select Committee on POW/MIA Affairs from 1991 to 1993.', 'In 1994 the Senate passed a resolution, sponsored by Kerry and fellow Vietnam veteran John McCain, that called for an end to the existing trade embargo against Vietnam; it was intended to pave the way for normalization.', 'Kerry was born in Aurora, Colorado and attended boarding school in Massachusetts and New Hampshire. He graduated from Yale University class of 1966 with a political science major.', 'Kerry and fellow Vietnam veteran John McCain']}",National War College,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__776377_857193,What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,"{'answer': 'Delaware River', 'supporting_facts': [""Bartram's Covered Bridge, a historic covered bridge built in 1860, uses a Burr Truss design and carried Goshen Road over Crum Creek on the border between Delaware County and Chester County, Pennsylvania."", 'Crum Creek (from the Dutch, meaning ""crooked creek"") is a creek in Delaware County and Chester County, Pennsylvania, flowing approximately , generally in a southward direction and draining into the Delaware River in Eddystone, Pennsylvania.']}",Delaware River,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__411091_625230,In which county is Mark Dismore's birthplace located?,"{'answer': 'Hancock County', 'supporting_facts': [""Mark Dismore (born October 12, 1956 in Greenfield, Indiana) is a former driver in the Indy Racing League and the 1990 Toyota Pacific champion as well as the winner of the 1993 24 Hours of Daytona with Dan Gurney's All American Racers in a Toyota GTP car with co-drivers Rocky Moran and P. J. Jones."", 'Greenfield is a city in and the county seat of Hancock County, Indiana, United States, and a part of the Indianapolis metropolitan area.']}",Hancock County,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop2__160585_14670_8987_8529,"A country's military branch, which in the US contains the Air Defense Artillery, was unprepared for the invasion of Hana Mandlikova's birth country. When was the word ""Slavs"" used in the national anthem of the unprepared country?","{'answer': '1943-1992', 'supporting_facts': ['Several accomplished professional tennis players including Ivan Lendl, Jan Kodeš, Miloslav Mečíř, Hana Mandlíková, Martina Hingis, Martina Navratilova, Jana Novotna, Petra Kvitová and Daniela Hantuchová were born in Czechoslovakia.', ""The word 'Slavs' was used in the national anthem of the Slovak Republic (1939–1945), Yugoslavia (1943–1945) and the Federal Republic of Yugoslavia (1992–2003), later Serbia and Montenegro (2003–2006)."", 'In contrast, the ROK Army defenders were relatively unprepared and ill-equipped.', 'The army is also divided into major branches such as Air Defense Artillery, Infantry, Aviation, Signal Corps, Corps of Engineers, and Armor.']}",1943–1992,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__28404_160713_77246,What is the meaning of the word that is also a majority religion in what became India when the country that disavowed the Taliban was created in the Arabic dictionary?,"{'answer': 'a large body of water', 'supporting_facts': [""The word Hindu is derived from the Indo - Aryan and Sanskrit word Sindhu, which means ``a large body of water '', covering`` river, ocean''."", 'Pakistan was also engaged in the War in North-West Pakistan (Waziristan War). Supported by U.S. intelligence, Pakistan was attempting to remove the Taliban insurgency and al-Qaeda element from the northern tribal areas.', 'The Arabic equivalent Al - Hind likewise referred to the country of India.']}",the country of India,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__8496_21567,Who introduced a system of musical notation used during the 14th century in the place where there is no evidence of a Slavic settlement before c. 600 AD?,"{'answer': 'John Kukuzelis', 'supporting_facts': ['The earliest mentions of Slavic raids across the lower River Danube may be dated to the first half of the 6th century, yet no archaeological evidence of a Slavic settlement in the Balkans could be securely dated before c. 600 AD.', 'Prominent reformer of Orthodox Church music from the first half of 14th century was John Kukuzelis; he also introduced a system of notation widely used in the Balkans in the following centuries.']}",John Kukuzelis,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__70338_36240,"What specific part of the book where the quote ""by the skin of your teeth"" comes from document reference for Mary?","{'answer': 'Job 19:20', 'supporting_facts': [""In Job 19: 20, the King James Version of the Bible says, ``My bone cleaveth to my skin and to my flesh, and I am escaped with the skin of my teeth. ''""]}",Genesis 3:15,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__275891_55984,Who wrote the song The Story that is sung by the performer of Rhapsody Originals?,"{'answer': 'Phil Hanseroth', 'supporting_facts': ['The Story is a song released as a single by American folk rock singer Brandi Carlile, written by Phil Hanseroth, from her 2007 album The Story.', 'Rhapsody Originals is an exclusive EP by Brandi Carlile recorded in 2007 for Rhapsody featuring live version of four songs from her previous full-length album The Story.']}",Phil Hanseroth,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__136129_87694_124169,What year did the Governor of the city where the basilica named after the same saint as the one that Mantua Cathedral is dedicated to die?,"{'answer': '1952', 'supporting_facts': ['The post of Governor of Vatican City (Governatore dello Stato della Città del Vaticano in Italian) was held by Marchese Camillo Serafini from the foundation of the state in 1929 until his death in 1952.']}",1952,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop3__373866_5189_38229_86687,A group of nations of which the People's Socialist Republic of Albania was a member was controlled by one country. When did that country agree to a unified Germany inside of the organization Eisenhower would not discuss during the campaign?,"{'answer': '1990', 'supporting_facts': [""The USSR did not make such great demands, however, with Gorbachev stating in February 1990 that`` The Germans must decide for themselves what path they choose to follow''."", ""Horst Teltschik, Kohl's foreign policy advisor, later recalled that Germany would have paid ``100 billion deutschmarks ''if the Soviets demanded it."", ""The Warsaw Treaty's organization was two-fold: the Political Consultative Committee handled political matters, and the Combined Command of Pact Armed Forces controlled the assigned multi-national forces, with headquarters in Warsaw, Poland."", ""The People's Socialist Republic of Albania participated in the Warsaw Pact invasion of Czechoslovakia in August 1968 as a member of the Warsaw Pact, but Romania and Albania did not participate in the invasion, however Albania was still a member.""]}",May 1990,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__455158_247871,What county is the NRHEG High School located in?,"{'answer': 'Not specified', 'supporting_facts': ['NRHEG High School is located in New Richland, Minnesota.', 'NRHEG stands for New Richland, Hartland, Ellendale, Geneva, which are the towns that the school district covers.', 'New Richland is a city in Waseca County, Minnesota, United States.']}",Waseca County,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__131783_131926_13165,What treaty ceded territory to the US extending west to the body of water by the location of the Minikahda Club?,"{'answer': 'Louisiana Purchase', 'supporting_facts': ['The Minikahda Club is a golf club and course located in southwest Minneapolis, Minnesota, just west of Lake Calhoun.', 'The Louisiana Purchase ... included land from fifteen present U.S. states and two Canadian provinces']}",Treaty of Paris,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__123214_22402,How many students attend Daniel Thürer's university?,"{'answer': 'nearly 25,000', 'supporting_facts': ['The biggest university in Switzerland is the University of Zurich with nearly 25,000 students.', 'Daniel Thürer (born 6 June 1945 in St. Gallen) is a Swiss jurist and professor emeritus of international, comparative constitutional and European law at the University of Zurich.']}","nearly 25,000","{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__358853_339990_15538,"When did the state, that contains the county where Raven Creek is located, reinstate the death penalty?","{'answer': '1984', 'supporting_facts': ['Raven Creek is a tributary of Fishing Creek in Columbia County, Pennsylvania, in the United States.', 'Oregon abolished the death penalty through an overwhelming majority in a 1964 public referendum but reinstated it in a 1984 joint death penalty/life imprisonment referendum by an even higher margin after a similar 1978 referendum succeeded but was not implemented due to judicial rulings.']}",1984,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__552546_70131,Who constituted the free corps in the country that the Free State of Mecklenburg-Schwerin is located in?,"{'answer': 'World War I veterans', 'supporting_facts': ['In the aftermath of World War I and during the German Revolution of 1918 -- 19, Freikorps consisting largely of World War I veterans were raised as right - wing paramilitary militias, ostensibly to fight on behalf of the government against the Soviet - backed German Communists attempting to overthrow the Weimar Republic.']}",consisting largely of World War I veterans,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__67956_463572,What record label does the artist who sang you belong to me belong to?,"{'answer': 'Epic Records', 'supporting_facts': ['""I Belong to Me"" is a song by American recording artist Jessica Simpson from her fifth studio album, ""A Public Affair"". The song was written by Diane Warren and produced by Stargate. It was released on September 26, 2006 by Epic Records, as the second single from the album.']}",MGM Records,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__418360_67370,When does real time with the author of The New New Rules start again in 2018,"{'answer': 'January 19, 2018', 'supporting_facts': ['Title: Real Time with Bill Maher', '16 TBA January 19, 2018 (2018 - 01 - 19) TBA', 'The New New Rules: A Funny Look At How Everybody But Me Has Their Head Up Their Ass is a book by Bill Maher.']}","January 19, 2018","{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__73921_807969,The BBC Footballer of the Year is a member of which team?,"{'answer': 'No specific team mentioned', 'supporting_facts': ['BBC African Footballer of the Year Presented by BBC World Service First awarded 1992 Currently held by Mohamed Salah Television / radio coverage Network BBC']}",Egypt national football team,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__139787_88110_77129,What was the first OS to support Hyper-V from the company the letters MS stands for in the network that broadcasts Buchanan & Press?,"{'answer': 'Windows Server 2012', 'supporting_facts': ['MSNBC is an American news cable and satellite television network that provides news coverage and political commentary from NBC News on current events.', 'Buchanan & Press is an American debate show on MSNBC pairing former ""Crossfire"" hosts conservative Pat Buchanan and liberal Bill Press.', 'Microsoft Hyper - V, codenamed Viridian and formerly known as Windows Server Virtualization, is a native hypervisor; it can create virtual machines on x86 - 64 systems running Windows.', 'Starting with Windows 8, Hyper - V superseded Windows Virtual PC as the hardware virtualization component of the client editions of Windows NT.', 'Unlike its predecessor, Windows Server 2012 has no support for Itanium - based computers, and has four editions. Various features were added or improved over Windows Server 2008 R2 (with many placing an emphasis on cloud computing), such as an updated version of Hyper - V, an IP address management role, a new version of Windows Task Manager, and ReFS, a new file system.']}",Windows 8,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__141456_6455,What was the resulting browser for the company Mozilla Messaging is a part of?,"{'answer': 'Firefox', 'supporting_facts': ['Mozilla Messaging (abbreviated MoMo) was a wholly owned, for-profit subsidiary of the non-profit Mozilla Foundation.', 'The Mozilla Corporation (stylized as moz://a) is a wholly owned subsidiary of the Mozilla Foundation that coordinates and integrates the development of Internet-related applications such as the Firefox web browser, SeaMonkey Internet suite, and the Mozilla Thunderbird email client by a global community of open-source developers, some of whom are employed by the corporation itself.']}",Firefox,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop2__326964_7855_7713,How long had the city considered to be a place that is popular with tourists been the capital city of the location of the Yaxing Coach headquarters?,"{'answer': '400 years', 'supporting_facts': ['Kodaikanal is a city in the hills of the Dindigul district in the state of Tamil Nadu, India.', ""Its name in the Tamil language means ``The Gift of the Forest ''. Kodaikanal is referred to as the`` Princess of Hill stations'' and has a long history as a retreat and popular tourist destination."", 'Nanjing was later the capital city of Danyang Prefecture, and had been the capital city of Yangzhou for about 400 years from late Han to early Tang.', 'Yaxing Coach (Yangzhou Yaxing Motor Coach Co., Ltd) is a bus manufacturer based in Yangzhou, Jiangsu, China.']}",about 400 years,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop1__436202_765799_282674_759393,What is the seat of the county sharing a border with the county in which J. P. Hayes was born?,"{'answer': 'Green Bay', 'supporting_facts': ['Hayes was born and raised in Appleton, Wisconsin.', 'Appleton is in Outagamie County', 'Born in Green Bay, Wisconsin, Quinn was a realtor and served on the Green Bay Common Council, the Brown County, Wisconsin Board of Supervisors,', 'Pulaski High School is a public high school in Pulaski, Wisconsin, in Brown County, Wisconsin']}",Green Bay,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__389069_132457_47686,"Where do greyhound buses depart from, in the city where the performer of Sleep Is the Enemy was formed?","{'answer': 'Toronto Coach Terminal', 'supporting_facts': ['Danko Jones is a Canadian rock trio from Toronto, Ontario.', 'The Toronto Coach Terminal is the central bus station for inter-city services in Toronto, Ontario, Canada.', 'The terminal is owned by Toronto Coach Terminal Inc., a wholly owned subsidiary of the Toronto Transit Commission (TTC).']}",Toronto Coach Terminal,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__90773_715759,What was the inventor of the atomic bomb trigger a participant in?,"{'answer': 'The Manhattan Project', 'supporting_facts': ['John Ray Dunning (September 24, 1907 – August 25, 1975) was an American physicist who played key roles in the Manhattan Project that developed the first atomic bombs.', 'Robert Serber (March 14, 1909 – June 1, 1997) was an American physicist who participated in the Manhattan Project.']}",Manhattan Project,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__135652_669373,Who is the employer of the physicist who Mach number is named after?,"{'answer': ""None mentioned in the context for Ernst Mach, but Vinko Dvořák's employer was professor Ernst Mach"", 'supporting_facts': ['He studied mathematics and physics at the Charles University in Prague, and after graduating he became an assistant to professor Ernst Mach.']}",Charles University,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__6736_6733,To what division does the place where the most speakers are found belong?,"{'answer': 'Central Catalan', 'supporting_facts': ['Central Catalan is considered the standard pronunciation of the language and has the highest number of speakers.', 'It is spoken in the densely populated regions of the Barcelona province, the eastern half of the province of Tarragona, and most of the province of Girona.']}",Eastern block,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop1__58323_375563_161848_83118,When does daylight savings end in the country near the country where the author of The Book Thief is from?,"{'answer': 'The first Sunday in April', 'supporting_facts': ['The author of ""The Book Thief"" is Markus Zusak, who is associated with the Children\'s Book Council of Australia Book of the Year Award.', 'During summer months -- from the last Sunday in September until the first Sunday in April -- daylight saving time is observed and clocks are advanced one hour.']}",the first Sunday in April,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop3__524186_219173_862998_72134,When did the city where Hillcrest High School is located become capitol of the state where the screenwriter of The Poor Boob was born?,"{'answer': '1839', 'supporting_facts': ['Hillcrest High School is a high school located at 3319 N. Grant Avenue in Springfield, Missouri.', 'Margaret Mayo, born Lillian Elizabeth Slatten (November 19, 1882 in Brownsville, Illinois – February 25, 1951), was an American actress, playwright and screenwriter.', 'The Poor Boob is a lost 1919 American silent comedy film directed by Donald Crisp and written by Margaret Mayo, Z. Wall Covington and Gardner Hunting.', 'Springfield became the third and current capital of Illinois in 1839.']}",1839,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__354480_834494_34109,What is the administrative territorial entity that contains the location of Eric Marcus Municipal Airport PBS station?,"{'answer': 'Pima County', 'supporting_facts': ['Eric Marcus Municipal Airport is a county-owned, public-use airport in Pima County, Arizona, United States.']}",KUAT-TV 6,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__354635_174222,What company succeeded the owner of Empire Sports Network?,"{'answer': 'Windjammer Communications', 'supporting_facts': ['Windjammer Cable is a small cable company formed by the sale of 25 systems that served 80,000 customers in rural areas that Time Warner Cable acquired from the bankrupt Adelphia.', 'Empire Sports Network was an American regional sports network that was owned by the Adelphia Communications Corporation.']}",Time Warner Cable,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop3__678814_466199_695123_72134,When did the town WIZE is licensed in become capitol of the state where Stoney Creek Township is located?,"{'answer': '1839', 'supporting_facts': ['Springfield became the third and current capital of Illinois in 1839.']}",1839,"{'answer_f1': 0.0, 'support_f1': 0.0}"
