item_id,question,prediction,ground_truth,metrics
90934fd908dc11ebbd9cac1f6bf848b6,"Which film whose director is younger, Kiladigalu or He'S My Girl?","{'answer': 'Kiladigalu', 'supporting_facts': ['Gabrielle Beaumont (born 7 April 1942 in London, England) is a British film and television director.', ""He's My Girl is a 1987 American comedy film directed by Gabrielle Beaumont"", 'Dwarakish (born 19 August 1942; also known as Bungle Shama Rao Dwarakanath) is an Indian actor, director and producer in the Kannada film industry.', 'Kiladigalu is a 1994 Indian Kannada comedy film directed by Dwarakish']}",Kiladigalu,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
8d18786e086a11ebbd5fac1f6bf848b6,"Which film whose director is younger, Dagudu Moothalu or Port Of Seven Seas?","{'answer': 'Dagudu Moothalu', 'supporting_facts': ['Adurthi Subba Rao( 16 December 1912 – 1 October 1975) was an Indian film director, cinematographer, screenwriter, editor and producer known for his works predominantly in Telugu cinema, bollywood, and Tamil cinema.', 'Dagudu Moothalu is a 1964 Telugu- language comedy film produced by D. B. Narayana and directed by Adurthi Subba Rao', 'James Whale( 22 July 1889 – 29 May 1957) was an English film director', 'Port of Seven Seas is a 1938 drama film ... and was directed by James Whale']}",Dagudu Moothalu,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
e28d440408ca11ebbd92ac1f6bf848b6,"Which film whose director was born first, 11 Harrowhouse or A Little Sister Of Everybody?","{'answer': 'A Little Sister Of Everybody', 'supporting_facts': ['Robert Thornby( March 27, 1888 – March 6, 1953) was an American director and actor of the silent era.', 'Aram A. Avakian( April 23, 1926 – January 17, 1987) was an Armenian- American film editor and director.', '11 Harrowhouse is a 1974 British DeLuxe Color film directed by Aram Avakian', 'A Little Sister of Everybody, sometimes called A Little Sister"" to"" Everybody, is a 1918 American silent film directed by Robert Thornby']}",A Little Sister Of Everybody,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
e1ae74be0bda11eba7f7acde48001122,Where did the performer of song Girlfriend (Alicia Keys Song) study?,"{'answer': 'Not specified in the context', 'supporting_facts': ['Alicia Augello Cook Dean (born January 25, 1981), known professionally as Alicia Keys, is an American musician, singer, and songwriter. A classically-trained pianist, Keys was composing songs by age 12 and was signed at 15 years old by Columbia Records.']}",Columbia,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
a5e94ab0086711ebbd5eac1f6bf848b6,"Which film has the director died later, La Muerte En El Desfiladero or O, Brazen Age?","{'answer': 'La Muerte En El Desfiladero', 'supporting_facts': ['Santiago Eduardo Urueta Sierra( February 24, 1904 – March 23, 1979), more commonly known as Chano Urueta, was a Mexican film director, producer, screenwriter, and actor.', 'La Muerte en el desfiladero("" The Death in the Gorge"") is a 1963 Mexican film. It was directed by Chano Urueta.', 'Alexander Carson( born in Annahone, near Stewartstown, County Tyrone, Ireland in 1776 and died in Belfast, Ireland on 24 August 1844) was an author, pastor- teacher and theologian.', 'The feature- length debut by writer/ director Alexander Carson, the film premiered at the Vancouver International Film Festival in September 2015']}",La Muerte En El Desfiladero,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
9509d38c0bdb11eba7f7acde48001122,When is the creator of Holland'S Next Top Model 's birthday?,"{'answer': ""The context does not provide the creator's birthday of Holland's Next Top Model."", 'supporting_facts': [""Holland's Next Top Model (often abbreviated as HNTM and previously subtitled Modelmasters: Holland's Next Top Model from 2006-2007, signifying the show's partnership with the agency) is a Dutch reality television series, produced by Endemol, based on Tyra Banks' 'America's Next Top Model'."", 'The series began airing in November 2006 on RTL 5, and has enjoyed a fair amount of success in the years since its inception.', ""Tyra Banks was the creator of 'America's Next Top Model', but the creator of 'Holland's Next Top Model' is not specified in the context.""]}","December 4, 1973","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
cecadcce0bdb11eba7f7acde48001122,Where was the performer of song Suicide Social born?,"{'answer': 'Alençon, Orne', 'supporting_facts': ['Aurélien Cotentin (born 1 August 1982 in Alençon, Orne), better known by his stage name Orelsan, sometimes stylized as OrelSan , is a French rapper, songwriter, record producer, actor and film director.', 'Suicide social is a song by French rapper Orelsan and produced by Skread.']}",Alençon,"{'answer_em': 0.0, 'answer_f1': 0.6666666666666666, 'answer_precision': 0.5, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.6666666666666666}"
d667e18f08d911ebbd9cac1f6bf848b6,"Which film has the director who was born earlier, The Marseille Contract or Strangers Of The Night?","{'answer': 'Strangers Of The Night', 'supporting_facts': ['Fred Niblo( born Frederick Liedtke; January 6, 1874 – November 11, 1948) was an American pioneer film actor, director and producer.', 'Strangers of the Night is a 1923 American silent comedy film directed by Fred Niblo.', 'Robert R. Parrish( January 4, 1916 December 4, 1995) was an American film director, editor, writer, and child actor.', 'The Marseille Contract is a 1974 British thriller film directed by Robert Parrish']}",Strangers Of The Night,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
64efc0e908b211ebbd85ac1f6bf848b6,"Which film has the director who was born earlier, Face Of A Fugitive or Cage Of Gold?","{'answer': 'Cage Of Gold', 'supporting_facts': ['Basil Dearden( born Basil Clive Dear; 1 January 1911 – 23 March 1971) was an English film director.', 'Cage of Gold is a 1950 British drama film directed by Basil Dearden, and starring Jean Simmons, David Farrar, and James Donald.', 'Abraham Paul Wendkos (September 20, 1925 - November 12, 2009) was an American television and film director.', 'Face of a Fugitive is a 1959 Eastman Color Western film directed by Paul Wendkos.']}",Cage Of Gold,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4c6a905e088311ebbd6dac1f6bf848b6,"Which film has the director died later, A Light Woman or Our Mother'S House?","{'answer': ""Our Mother's House"", 'supporting_facts': ['Adrian Brunel ( 4 September 1892 – 18 February 1958) was an English film director and screenwriter.', 'Jack Clayton (1 March 1921 – 26 February 1995) was a British film director and producer', ""Our Mother's House is a 1967 British drama film directed by Jack Clayton."", 'A Light Woman is a 1928 British silent romance film directed by Adrian Brunel']}",Our Mother'S House,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
96beb0b3086111ebbd5dac1f6bf848b6,"Which film came out earlier, Call Of The Flesh or Blonde Or Brunette?","{'answer': 'Blonde or Brunette', 'supporting_facts': ['Blonde or Brunette is a surviving 1927 silent film comedy directed by Richard Rosson, produced by Famous Players- Lasky and released by Paramount Pictures.', 'Call of the Flesh is a 1930 American Pre- Code musical film directed by Charles Brabin.']}",Blonde Or Brunette,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
098d51b20bdb11eba7f7acde48001122,Who is the father of the composer of film Kadambari (Film)?,"{'answer': 'Pandit Shankar Ghosh', 'supporting_facts': ['The son of the illustrious tabla maestro Pandit Shankar Ghosh and well known vocalist Sanjukta Ghosh, Bickram also learnt the nuances of Carnatic percussion from the great Maestro of the mridangam Pandit S.Sekhar.', 'The music of the film was composed by Bickram Ghosh.']}",Shankar Ghosh,"{'answer_em': 0.0, 'answer_f1': 0.8, 'answer_precision': 0.6666666666666666, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.8}"
6b58975d08df11ebbda0ac1f6bf848b6,"Which film has the director born first, Demons Of War or Farce Of The Penguins?","{'answer': 'Farce Of The Penguins', 'supporting_facts': ['Robert Lane Saget( born May 17, 1956) is an American stand- up comedian, actor, television host and director.', 'Farce of the Penguins is a 2007 American direct- to- video parody directed by Bob Saget.', 'Władysław Pasikowski( born 14 June 1959 in Łódź, Poland) is a Polish film director and screenwriter.', 'Demons of War( Polish:"" Demony wojny według Goi"") is a 1998 Polish war film by Władysław Pasikowski set during the Bosnian War.']}",Farce Of The Penguins,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
f34d188608cb11ebbd93ac1f6bf848b6,"Which film has the director who was born later, Playing It Wild or I'Ll Be Going Now?","{'answer': ""I'll Be Going Now"", 'supporting_facts': ['William Duncan (December 16, 1879 – February 7, 1961) was an actor, producer, writer, and director of film serials.', 'Dino Risi( 23 December 1916 – 7 June 2008) was an Italian film director.', 'Playing It Wild is a 1923 American silent western film directed by William Duncan and starring Duncan, Edith Johnson and Francis Powers.', ""Tolgo il disturbo, internationally released as I'll Be Going Now, is a 1990 Italian comedy- drama film directed by Dino Risi.""]}",I'Ll Be Going Now,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
0788eaa40bde11eba7f7acde48001122,Where was the place of burial of Al-Mu'Tasim's father?,"{'answer': 'Not mentioned in the provided context', 'supporting_facts': []}",Iraq,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3f4a39800bb011ebab90acde48001122,Who is the maternal grandmother of John Woodville?,"{'answer': 'Jacquetta of Luxembourg', 'supporting_facts': ['Sir John Woodville (c.1445 – 12 August 1469) was the second son, and fourth child, of Richard Woodville, 1st Earl Rivers, and Jacquetta of Luxembourg.']}",Margherita del Balzo,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
27bdf22b08d111ebbd95ac1f6bf848b6,"Which film has the director who was born later, The Demi-Paradise or How To Murder Your Wife?","{'answer': 'How to Murder Your Wife', 'supporting_facts': ['Anthony William Lars Asquith (9 November 1902 – 20 February 1968) was a leading English film director.', 'Richard Quine( November 12, 1920 – June 10, 1989) was an American stage, film, and radio actor and, later, a film director.', 'The Demi- Paradise( also known as Adventure for Two) is a 1943 British comedy film made by Two Cities Films... It was directed by Anthony Asquith', 'How to Murder Your Wife is a 1965 American black comedy film from United Artists, produced by George Axelrod, directed by Richard Quine']}",How To Murder Your Wife,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
7d8c2e1808dd11ebbd9dac1f6bf848b6,Are Irene Greif and Derrick Burroughs from the same country?,"{'answer': 'Yes', 'supporting_facts': ['Irene Greif is an American computer scientist and a founder of the field of computer- supported cooperative work( CSCW).', ""Derrick D'wayne Burroughs( born May 18, 1962) is an American football coach and former cornerback who played five seasons in the National Football League( NFL) for the Buffalo Bills.""]}",yes,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
9d482cae0bdd11eba7f7acde48001122,Where was the father of Chung Eui-Sun born?,"{'answer': 'Gangwon Province', 'supporting_facts': ['Chung Mong-koo (born March 19, 1938, in Gangwon Province) is a South Korean business magnate who is the chairman and CEO of Hyundai Motor Group.', 'Chung Eui-sun (born 18 October 1970), also spelled Chung Eui-son, is a South Korean billionaire businessman. He is the executive vice chairman of Hyundai Motor Company and the only son and ""heir apparent"" of Hyundai Motor Group chairman Chung Mong-koo.']}",Gangwon Province,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
ab69635e089811ebbd77ac1f6bf848b6,Do director of film Born American and director of film The White Raven (1998 Film) share the same nationality?,"{'answer': 'No', 'supporting_facts': ['Renny Harlin( born Lauri Mauritz Harjola; 15 March 1959) is a Finnish film director, producer and screenwriter.', 'Born American( Finnish: Jäätävä polte; also known as Arctic Heat) is a 1986 Finnish film directed by Renny Harlin.', 'The White Raven is a 1998 action crime thriller directed by Jakub Z. Rucinski and Andrew Stevens', 'Herman Andrew Stevens( born June 10, 1955) is an American executive, film producer, director and actor.']}",yes,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
252632880bde11eba7f7acde48001122,When was Ting-Xing Ye's husband born?,"{'answer': 'October 27, 1945', 'supporting_facts': ['William Edwin Bell (27 October 1945 – 30 July 2016) was a Canadian author of young adult fiction, born in Toronto, Ontario.', 'During that time she met her future husband, Canadian writer and educator William E. Bell who taught English at the Foreign Affairs College in Beijing.']}",27 October 1945,"{'answer_em': 0.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
f52b28400bdd11eba7f7acde48001122,What is the place of birth of Alexandra Hasluck's husband?,"{'answer': 'Fremantle, Western Australia', 'supporting_facts': ['Dame Alexandra Margaret Martin Hasluck, Lady Hasluck, (née Darker, 26 August 1908 – 18 June 1993), was an author and social historian from Western Australia. She was the wife of Sir Paul Hasluck, Governor-General of Australia 1969–74.', 'Hasluck was born in Fremantle, Western Australia, and attended Perth Modern School and the University of Western Australia.']}","Fremantle, Western Australia","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2eb7969109b111ebbdb0ac1f6bf848b6,"Which song came out first, Baby, It'S Ok or Boy Pop?",{'answer': 'Error: Failed to parse final JSON.'},Boy Pop,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
656cfe0a0bdc11eba7f7acde48001122,"When did Helena Kantakouzene, Empress Of Trebizond's husband die?","{'answer': '1 November 1463', 'supporting_facts': ['David Megas Komnenos (– 1 November 1463) was the last Emperor of Trebizond from 1459 to 1461.', 'Helena Kantakouzene (died 1463) was the second wife of David of Trebizond, the last Emperor of Trebizond.', 'Following the fall of Trebizond to the Ottoman Empire, he was taken captive with his family to the Ottoman capital, Constantinople, where he and his sons and nephew were executed in 1463.']}",1 November 1463,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
90c88e1a0bdd11eba7f7acde48001122,Where did the director of film The Sun Sets At Dawn study?,"{'answer': ""Trinity Hall, Cambridge and St Mary's Catholic Academy Blackpool"", 'supporting_facts': [""Paul Sloane is an author and a corporate public speaker on innovation. He was educated at St Mary's Catholic Academy Blackpool and Trinity Hall, Cambridge."", 'The Sun Sets at Dawn is a 1950 American film noir crime film directed by Paul Sloane and starring Sally Parr, Patrick Waltz and Philip Shawn.']}",Trinity Hall,"{'answer_em': 0.0, 'answer_f1': 0.3636363636363636, 'answer_precision': 0.2222222222222222, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.3636363636363636}"
e7393616094b11ebbdaeac1f6bf848b6,"Which film was released more recently, Osmondagi Bolalar or Mcdull: Rise Of The Rice Cooker?","{'answer': 'McDull: Rise of the Rice Cooker', 'supporting_facts': ['Osmondagi bolalar is a 2002 Uzbek comedy film.', 'McDull: Rise of the Rice Cooker (麥兜·飯寶奇兵) is a 2016 Chinese-Hong Kong animated comedy film directed by Brian Tse and featuring the Hong Kong character McDull.']}",Mcdull: Rise Of The Rice Cooker,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
945447800bd911eba7f7acde48001122,"When is James Stanley, 10Th Earl Of Derby's father's birthday?","{'answer': '19 January 1628', 'supporting_facts': ['Charles Stanley, 8th Earl of Derby (19 January 1628 – 21 December 1672) was an English nobleman and politician.', 'James Stanley, 10th Earl of Derby (3 July 1664–1 February 1736), styled The Honourable until 1702, was a British peer and politician. Derby was the second son of Charles Stanley, 8th Earl of Derby, and Dorothea Helena Kirkhoven.']}",19 January 1628,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
327d00420bde11eba7f7acde48001122,Where was the place of death of the director of film The Earring?,"{'answer': 'Madrid', 'supporting_facts': ['He died the following year in Madrid from a heart attack.', 'The Earring (Spanish:El Pendiente) is a 1951 Argentine thriller film directed by León Klimovsky and starring Mirtha Legrand.']}",Madrid,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
1eeb91060bde11eba7f7acde48001122,"What is the date of birth of Sophie, Countess Of Wessex's husband?","{'answer': '10 March 1964', 'supporting_facts': ['Prince Edward, Earl of Wessex, (Edward Antony Richard Louis; born 10 March 1964) is the youngest of four children and the third son of Queen Elizabeth II and Prince Philip, Duke of Edinburgh.']}",10 March 1964,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
e5bc717c0bdb11eba7f7acde48001122,Where was the place of burial of the director of film Série Noire (Film)?,"{'answer': 'Père Lachaise Cemetery', 'supporting_facts': ['Corneau died in Paris on 30 August 2010 from cancer, aged 67 and was interred at Père Lachaise Cemetery.']}",Père Lachaise Cemetery,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
