item_id,question,prediction,ground_truth,metrics
c0007a7a0bd911eba7f7acde48001122,Which award the director of film Pataakha received?,"{'answer': 'National Film Award for Best Music Direction', 'supporting_facts': ['Vishal Bhardwaj (born 4 August 1965) is an Indian film director, screenwriter, producer, music composer and playback singer.', 'He is known for his work in Hindi cinema, and is the recipient of seven National Film Awards in four categories.', 'For the latter, he garnered the National Film Award for Best Music Direction.']}",National Film Award for Best Music Direction,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
90934fd908dc11ebbd9cac1f6bf848b6,"Which film whose director is younger, Kiladigalu or He'S My Girl?","{'answer': 'Kiladigalu', 'supporting_facts': ['Dwarakish( born 19 August 1942; also known as Bungle Shama Rao Dwarakanath) is an Indian actor, director and producer in the Kannada film industry.', 'Gabrielle Beaumont( born 7 April 1942 in London, England) is a British film and television director.', 'Kiladigalu is a 1994 Indian Kannada comedy film directed by Dwarakish and produced by M. K. Srinivasamurthy.', ""He's My Girl is a 1987 American comedy film directed by Gabrielle Beaumont and starring David Hallyday and T. K. Carter.""]}",Kiladigalu,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
8d18786e086a11ebbd5fac1f6bf848b6,"Which film whose director is younger, Dagudu Moothalu or Port Of Seven Seas?","{'answer': 'Dagudu Moothalu', 'supporting_facts': ['Dagudu Moothalu is a 1964 Telugu- language comedy film produced by D. B. Narayana and directed by Adurthi Subba Rao', ""Port of Seven Seas is a 1938 drama film starring Wallace Beery and featuring Frank Morgan and Maureen O'Sullivan. The movie was written by Preston Sturges based on the plays of Marcel Pagnol and the films based on them, and was directed by James Whale"", 'Adurthi Subba Rao( 16 December 1912 – 1 October 1975) was an Indian film director', 'James Whale( 22 July 1889 – 29 May 1957) was an English film director']}",Dagudu Moothalu,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
e28d440408ca11ebbd92ac1f6bf848b6,"Which film whose director was born first, 11 Harrowhouse or A Little Sister Of Everybody?","{'answer': 'A Little Sister Of Everybody', 'supporting_facts': ['Robert Thornby( March 27, 1888 – March 6, 1953) was an American director and actor of the silent era.', 'Aram A. Avakian( April 23, 1926 – January 17, 1987) was an Armenian- American film editor and director.', '11 Harrowhouse is a 1974 British DeLuxe Color film directed by Aram Avakian', 'A Little Sister of Everybody, sometimes called A Little Sister"" to"" Everybody, is a 1918 American silent film directed by Robert Thornby']}",A Little Sister Of Everybody,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
e1ae74be0bda11eba7f7acde48001122,Where did the performer of song Girlfriend (Alicia Keys Song) study?,"{'answer': 'Not specified in the context', 'supporting_facts': []}",Columbia,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
a5e94ab0086711ebbd5eac1f6bf848b6,"Which film has the director died later, La Muerte En El Desfiladero or O, Brazen Age?","{'answer': 'La Muerte En El Desfiladero', 'supporting_facts': ['Santiago Eduardo Urueta Sierra( February 24, 1904 – March 23, 1979), more commonly known as Chano Urueta, was a Mexican film director, producer, screenwriter, and actor.', 'La Muerte en el desfiladero("" The Death in the Gorge"") is a 1963 Mexican film. It was directed by Chano Urueta.', 'O, Brazen Age is a Canadian dramatic film, completed in 2015. The feature- length debut by writer/ director Alexander Carson,']}",La Muerte En El Desfiladero,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
9509d38c0bdb11eba7f7acde48001122,When is the creator of Holland'S Next Top Model 's birthday?,"{'answer': 'December 4, 1973', 'supporting_facts': ['Holland\'s Next Top Model (often abbreviated as HNTM and previously subtitled Modelmasters: Holland\'s Next Top Model from 2006-2007, signifying the show\'s partnership with the agency) is a Dutch reality television series, produced by Endemol, based on Tyra Banks\' ""America\'s Next Top Model"".', 'Tyra Lynne Banks (born December 4, 1973), also known as BanX, is an American television personality, producer, businesswoman, actress, author, model, and occasional singer.']}","December 4, 1973","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
cecadcce0bdb11eba7f7acde48001122,Where was the performer of song Suicide Social born?,"{'answer': 'Alençon, Orne', 'supporting_facts': ['Aurélien Cotentin (born 1 August 1982 in Alençon, Orne), better known by his stage name Orelsan, sometimes stylized as OrelSan , is a French rapper, songwriter, record producer, actor and film director.', 'Suicide social is a song by French rapper Orelsan and produced by Skread.']}",Alençon,"{'answer_em': 0.0, 'answer_f1': 0.6666666666666666, 'answer_precision': 0.5, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
d667e18f08d911ebbd9cac1f6bf848b6,"Which film has the director who was born earlier, The Marseille Contract or Strangers Of The Night?","{'answer': 'Strangers Of The Night', 'supporting_facts': ['Fred Niblo( born Frederick Liedtke; January 6, 1874 – November 11, 1948) was an American pioneer film actor, director and producer.', 'Strangers of the Night is a 1923 American silent comedy film directed by Fred Niblo.', 'Robert R. Parrish( January 4, 1916 December 4, 1995) was an American film director, editor, writer, and child actor.', 'The Marseille Contract is a 1974 British thriller film directed by Robert Parrish']}",Strangers Of The Night,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
64efc0e908b211ebbd85ac1f6bf848b6,"Which film has the director who was born earlier, Face Of A Fugitive or Cage Of Gold?","{'answer': 'Cage Of Gold', 'supporting_facts': ['Basil Dearden( born Basil Clive Dear; 1 January 1911 – 23 March 1971) was an English film director.', 'Cage of Gold is a 1950 British drama film directed by Basil Dearden, and starring Jean Simmons, David Farrar, and James Donald.', 'Abraham Paul Wendkos (September 20, 1925 - November 12, 2009) was an American television and film director.', 'Face of a Fugitive is a 1959 Eastman Color Western film directed by Paul Wendkos.']}",Cage Of Gold,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
4c6a905e088311ebbd6dac1f6bf848b6,"Which film has the director died later, A Light Woman or Our Mother'S House?","{'answer': 'A Light Woman', 'supporting_facts': ['Adrian Brunel ( 4 September 1892 – 18 February 1958) was an English film director and screenwriter.', 'Jack Clayton (1 March 1921 – 26 February 1995) was a British film director and producer']}",Our Mother'S House,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
96beb0b3086111ebbd5dac1f6bf848b6,"Which film came out earlier, Call Of The Flesh or Blonde Or Brunette?","{'answer': 'Blonde or Brunette', 'supporting_facts': ['Call of the Flesh is a 1930 American Pre- Code musical film directed by Charles Brabin.', 'Blonde or Brunette is a surviving 1927 silent film comedy directed by Richard Rosson, produced by Famous Players- Lasky and released by Paramount Pictures.']}",Blonde Or Brunette,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
098d51b20bdb11eba7f7acde48001122,Who is the father of the composer of film Kadambari (Film)?,"{'answer': 'Pandit Shankar Ghosh', 'supporting_facts': ['The son of the illustrious tabla maestro Pandit Shankar Ghosh and well known vocalist Sanjukta Ghosh, Bickram also learnt the nuances of Carnatic percussion from the great Maestro of the mridangam Pandit S.Sekhar.', 'The music of the film was composed by Bickram Ghosh.']}",Shankar Ghosh,"{'answer_em': 0.0, 'answer_f1': 0.8, 'answer_precision': 0.6666666666666666, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
6b58975d08df11ebbda0ac1f6bf848b6,"Which film has the director born first, Demons Of War or Farce Of The Penguins?","{'answer': 'Demons Of War', 'supporting_facts': ['Władysław Pasikowski( born 14 June 1959 in Łódź, Poland) is a Polish film director and screenwriter.', 'Demons of War( Polish:"" Demony wojny według Goi"") is a 1998 Polish war film by Władysław Pasikowski set during the Bosnian War.', 'Farce of the Penguins is a 2007 American direct- to- video parody directed by Bob Saget.', 'Robert Lane Saget( born May 17, 1956) is an American stand- up comedian, actor, television host and director.']}",Farce Of The Penguins,"{'answer_em': 0.0, 'answer_f1': 0.3333333333333333, 'answer_precision': 0.3333333333333333, 'answer_recall': 0.3333333333333333, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
f34d188608cb11ebbd93ac1f6bf848b6,"Which film has the director who was born later, Playing It Wild or I'Ll Be Going Now?","{'answer': ""I'll Be Going Now"", 'supporting_facts': ['Playing It Wild is a 1923 American silent western film directed by William Duncan', ""Tolgo il disturbo, internationally released as I'll Be Going Now, is a 1990 Italian comedy- drama film directed by Dino Risi."", 'William Duncan (December 16, 1879 – February 7, 1961)', 'Dino Risi( 23 December 1916 – 7 June 2008) was an Italian film director.']}",I'Ll Be Going Now,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
0788eaa40bde11eba7f7acde48001122,Where was the place of burial of Al-Mu'Tasim's father?,"{'answer': 'Not mentioned in the provided context', 'supporting_facts': []}",Iraq,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
3f4a39800bb011ebab90acde48001122,Who is the maternal grandmother of John Woodville?,"{'answer': 'Jacquetta of Luxembourg', 'supporting_facts': ['Sir John Woodville (c.1445 – 12 August 1469) was the second son, and fourth child, of Richard Woodville, 1st Earl Rivers, and Jacquetta of Luxembourg.']}",Margherita del Balzo,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
27bdf22b08d111ebbd95ac1f6bf848b6,"Which film has the director who was born later, The Demi-Paradise or How To Murder Your Wife?","{'answer': 'How to Murder Your Wife', 'supporting_facts': ['Anthony William Lars Asquith (9 November 1902 – 20 February 1968) was a leading English film director.', 'Richard Quine( November 12, 1920 – June 10, 1989) was an American stage, film, and radio actor and, later, a film director.']}",How To Murder Your Wife,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
7d8c2e1808dd11ebbd9dac1f6bf848b6,Are Irene Greif and Derrick Burroughs from the same country?,"{'answer': 'Yes', 'supporting_facts': ['Irene Greif is an American computer scientist and a founder of the field of computer- supported cooperative work( CSCW).', ""Derrick D'wayne Burroughs( born May 18, 1962) is an American football coach and former cornerback who played five seasons in the National Football League( NFL) for the Buffalo Bills.""]}",yes,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
9d482cae0bdd11eba7f7acde48001122,Where was the father of Chung Eui-Sun born?,"{'answer': 'Gangwon Province', 'supporting_facts': ['Chung Mong-koo (born March 19, 1938, in Gangwon Province) is a South Korean business magnate who is the chairman and CEO of Hyundai Motor Group.', 'Chung Eui-sun (born 18 October 1970), also spelled Chung Eui-son, is a South Korean billionaire businessman. He is the executive vice chairman of Hyundai Motor Company and the only son and ""heir apparent"" of Hyundai Motor Group chairman Chung Mong-koo.']}",Gangwon Province,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
ab69635e089811ebbd77ac1f6bf848b6,Do director of film Born American and director of film The White Raven (1998 Film) share the same nationality?,"{'answer': 'No', 'supporting_facts': ['Born American( Finnish: Jäätävä polte; also known as Arctic Heat) is a 1986 Finnish film directed by Renny Harlin.', 'Renny Harlin( born Lauri Mauritz Harjola; 15 March 1959) is a Finnish film director, producer and screenwriter.', 'The White Raven is a 1998 action crime thriller directed by Jakub Z. Rucinski and Andrew Stevens', 'Herman Andrew Stevens( born June 10, 1955) is an American executive, film producer, director and actor.']}",yes,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
252632880bde11eba7f7acde48001122,When was Ting-Xing Ye's husband born?,"{'answer': 'October 27, 1945', 'supporting_facts': [""Ting-Xing Ye came to Canada in 1987. She published her autobiography, detailing her life in Mao's China, in 1997. She published her first picture book in 1998. Ye also writes Young Adult fiction and non-fiction."", 'William Edwin Bell (27 October 1945 – 30 July 2016) was a Canadian author of young adult fiction, born in Toronto, Ontario. He lived in Orillia, Ontario.', 'During that time she met her future husband, Canadian writer and educator William E. Bell who taught English at the Foreign Affairs College in Beijing.']}",27 October 1945,"{'answer_em': 0.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
f52b28400bdd11eba7f7acde48001122,What is the place of birth of Alexandra Hasluck's husband?,"{'answer': 'Fremantle, Western Australia', 'supporting_facts': ['Sir Paul Meernaa Caedwalla Hasluck, (1 April 1905 – 9 January 1993) was an Australian statesman who served as the 17th Governor-General of Australia, in office from 1969 to 1974.', 'Hasluck was born in Fremantle, Western Australia, and attended Perth Modern School and the University of Western Australia.', 'Dame Alexandra Margaret Martin Hasluck, Lady Hasluck, (née Darker, 26 August 1908 – 18 June 1993), was an author and social historian from Western Australia. She was the wife of Sir Paul Hasluck, Governor-General of Australia 1969–74.']}","Fremantle, Western Australia","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
2eb7969109b111ebbdb0ac1f6bf848b6,"Which song came out first, Baby, It'S Ok or Boy Pop?","{'answer': ""Baby, It's OK"", 'supporting_facts': ['It was made available for digital and physical consumption on 16 August 2013 through Epic Records, Sony Music and Cat Music in Germany and Romania.', 'The song was released on May 6, 1993, as the first single from the band\'s fourth album ""Lovebubble"".']}",Boy Pop,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
656cfe0a0bdc11eba7f7acde48001122,"When did Helena Kantakouzene, Empress Of Trebizond's husband die?","{'answer': '1 November 1463', 'supporting_facts': ['Helena Kantakouzene (died 1463) was the second wife of David of Trebizond, the last Emperor of Trebizond.', 'David Megas Komnenos (– 1 November 1463) was the last Emperor of Trebizond from 1459 to 1461.']}",1 November 1463,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
90c88e1a0bdd11eba7f7acde48001122,Where did the director of film The Sun Sets At Dawn study?,"{'answer': ""Trinity Hall, Cambridge and St Mary's Catholic Academy Blackpool"", 'supporting_facts': [""Paul Sloane is an author and a corporate public speaker on innovation. He was educated at St Mary's Catholic Academy Blackpool and Trinity Hall, Cambridge."", 'The Sun Sets at Dawn is a 1950 American film noir crime film directed by Paul Sloane and starring Sally Parr, Patrick Waltz and Philip Shawn.']}",Trinity Hall,"{'answer_em': 0.0, 'answer_f1': 0.3636363636363636, 'answer_precision': 0.2222222222222222, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
e7393616094b11ebbdaeac1f6bf848b6,"Which film was released more recently, Osmondagi Bolalar or Mcdull: Rise Of The Rice Cooker?","{'answer': 'McDull: Rise of the Rice Cooker', 'supporting_facts': ['Osmondagi bolalar is a 2002 Uzbek comedy film.', 'McDull: Rise of the Rice Cooker (麥兜·飯寶奇兵) is a 2016 Chinese-Hong Kong animated comedy film directed by Brian Tse and featuring the Hong Kong character McDull.']}",Mcdull: Rise Of The Rice Cooker,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
945447800bd911eba7f7acde48001122,"When is James Stanley, 10Th Earl Of Derby's father's birthday?","{'answer': ""3 July 1664 is James Stanley, 10th Earl of Derby's birthday, but his father's birthday is 19 January 1628"", 'supporting_facts': ['James Stanley, 10th Earl of Derby (3 July 16641 February 1736), styled The Honourable until 1702, was a British peer and politician.', 'Charles Stanley, 8th Earl of Derby (19 January 1628 – 21 December 1672) was an English nobleman and politician.']}",19 January 1628,"{'answer_em': 0.0, 'answer_f1': 0.2727272727272727, 'answer_precision': 0.15789473684210525, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
327d00420bde11eba7f7acde48001122,Where was the place of death of the director of film The Earring?,"{'answer': 'Madrid', 'supporting_facts': ['León Klimovsky (16 October 1906 – 8 April 1996) was an Argentine film director, screenwriter and film producer.', 'He died the following year in Madrid from a heart attack.', 'The Earring (Spanish:El Pendiente) is a 1951 Argentine thriller film directed by León Klimovsky and starring Mirtha Legrand.']}",Madrid,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
1eeb91060bde11eba7f7acde48001122,"What is the date of birth of Sophie, Countess Of Wessex's husband?","{'answer': '10 March 1964', 'supporting_facts': ['Prince Edward, Earl of Wessex, (Edward Antony Richard Louis; born 10 March 1964) is the youngest of four children and the third son of Queen Elizabeth II and Prince Philip, Duke of Edinburgh.']}",10 March 1964,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
e5bc717c0bdb11eba7f7acde48001122,Where was the place of burial of the director of film Série Noire (Film)?,"{'answer': 'Meung-sur-Loire, Loiret', 'supporting_facts': ['Alain Corneau (7 August 1943 – 30 August 2010) was a French film director and writer.', 'Alain Corneau was a French film director and Série noire is a 1979 French crime film directed by Alain Corneau.', 'Corneau was born in Meung-sur-Loire, Loiret.']}",Père Lachaise Cemetery,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
c26c16b5086611ebbd5eac1f6bf848b6,"Which film has the director who died later, Valentin The Good or A Daughter Of Two Worlds?","{'answer': 'Valentin the Good', 'supporting_facts': ['Martin Frič ( 29 March 1902 – 26 August 1968) was a Czech film director, screenwriter and actor.', 'Valentin the Good is a 1942 Czech comedy film directed by Martin Frič.', 'James Young (January 1, 1872 – June 9, 1948) was an American film director, actor and screenwriter of the silent era.', 'A Daughter of Two Worlds is a surviving 1920 silent film adventure drama directed by James Young']}",Valentin The Good,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
fc3eadb408cc11ebbd93ac1f6bf848b6,"Which film has the director born first, Planet B-Boy or Where'S Officer Tuba??","{'answer': ""Where's Officer Tuba?"", 'supporting_facts': ['Benson Lee( born November 3, 1969) is a Korean- American filmmaker.', 'Philip Chan Yan-kin( born 25 January 1945) is a Hong Kong actor, film director, producer, screenwriter and music composer of Taishan area origin.', ""Where's Officer Tuba? is a 1986 Hong Kong action comedy film directed by Philip Chan and Ricky Lau"", 'Planet B- Boy is a 2007 documentary film that focuses on the 2005 Battle of the Year while also describing B-boy culture and history as a global phenomenon. This documentary was directed by Canadian- American Korean filmmaker Benson Lee']}",Where'S Officer Tuba?,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0}"
