item_id,question,prediction,ground_truth,metrics
5a7cb94f554299683c1c6353,What is the first two words of the fifth studio album of Joseph Edgar Foreman?,"{'answer': 'No information available', 'supporting_facts': []}",The Hungry,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ab874ba5542990e739ec904,The Twelfth United States Army Group commander was the first chairman of what?,"{'answer': 'Not specified in the context', 'supporting_facts': []}",Joint Chiefs of Staff,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae3a8985542992f92d82329,Politician Lyman Sherwood was born in what New York county?,"{'answer': 'Rensselaer County', 'supporting_facts': ['Lyman Sherwood (August 5, 1802 Hoosick, Rensselaer County, New York – September 2, 1865 Lyons, Wayne County, New York) was an American lawyer and politician from New York.']}",Rensselaer County,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ac39f7b554299218029dbe7,Robert Earl Holding owned an oil company that was originally founded by who?,"{'answer': 'Harry F. Sinclair', 'supporting_facts': []}",Harry F. Sinclair,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae27b535542996483e649b6,"The chorus of ""On the Radio"" contains references to the song ""November Rain"" whose band's lead singer is?","{'answer': 'Axl Rose', 'supporting_facts': ['The chorus contains references to the song ""November Rain"" by Guns N\' Roses.', 'Written by the band\'s lead singer Axl Rose, the song was released as a single in 1992 from their third studio album, ""Use Your Illusion I"" (1991).']}",Axl Rose,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a7331de5542994cef4bc4a8,"If the Charhki  Dadri crash was less dangerous than the Tenerife airport disaster, which occured firat? ","{'answer': 'The Tenerife airport disaster', 'supporting_facts': ['The Charkhi Dadri mid-air collision occurred on 12 November 1996 over the village of Charkhi Dadri, to the west of New Delhi, India.', ""The crash killed all 349 people on board both planes, making it the world\\'s deadliest mid-air collision, the deadliest aviation accident to occur in India, and the third-deadliest aircraft accident in the history of aviation, behind only the Tenerife airport disaster and Japan Airlines Flight 123."", 'This is a list of aviation-related events from 1977, This is the year of the worst air disaster in history, the Tenerife airport disaster.']}","On March 27, 1977, two Boeing 747 passenger jets, KLM Flight 4805 and Pan Am Flight 1736, collided on the runway at Los Rodeos Airport (now Tenerife North Airport)","{'answer_f1': 0.0, 'support_f1': 0.0}"
5ac15de55542991316484afb,Were the films Crazy Love and Welcome to Nollywood both released in 2008?,"{'answer': 'No', 'supporting_facts': ['Crazy Love: Overwhelmed by a Relentless God is a 2008 New York Times bestselling Christian book written by Francis Chan and published by David C Cook.', ""Their most recent CD, 'Kicked In The Teeth' on Crazy Love Records, was released in 2008."", ""No information about the film 'Crazy Love' or 'Welcome to Nollywood' is provided in the context.""]}",no,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a7c6c9d554299683c1c6302,In what county was Duffy Jackson born?,"{'answer': 'Nassau County', 'supporting_facts': ['Duff Clark ""Duffy"" Jackson (born July 3, 1953, Freeport, New York) is an American jazz drummer.']}",Nassau County,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae6363b55429929b0807af0,When was the defending titlist of 2009–10 Biathlon World Cup – Pursuit Men born? ,"{'answer': 'Unknown', 'supporting_facts': ['The 2009–10 Biathlon World Cup – Pursuit Men started on December 13, 2009 in Hochfilzen and finished on March 20, 2010 in Oslo.', 'Defending titlist is Ole Einar Bjørndalen of Norway.']}",27 January 1974,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a8cea40554299441c6b9f76,"Which mountain is taller, Gasherbrum II or Langtang Ri?","{'answer': 'Gasherbrum II', 'supporting_facts': ['Gasherbrum II is the 13th highest mountain in the world at 8035 m above sea level.', 'Langtang Ri is a mountain in the Langtang Himal of the Himalayas.', 'At an elevation of 7205 m it is the 106th highest mountain in the world.']}",Gasherbrum II,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ab5ecd75542992aa134a3e6,Which Dutch media tycoon transferred all of its media activities to Talpa Holding?,"{'answer': 'John de Mol Jr.', 'supporting_facts': ['Talpa Holding is the company in which John de Mol Jr. has transferred all of its media activities.']}",John de Mol Jr.,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a84c5545542991dd0999dee,When did the car depicted on the cover of Pentastar: In the Style of Demons cease production?,"{'answer': 'Not specified in the context', 'supporting_facts': [""The car depicted on the cover is a 'Sassy Grass Green' Plymouth Barracuda with the car's iconic hockey-stick decal saying 'Earth.'""]}",1974,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5adeacf955429975fa854f66,What commentator and author questioned the validity of CORE's non-profit status?,"{'answer': 'Michael Pollan', 'supporting_facts': ['Experts on non-profit law have questioned the validity of the group\\\'s non-profit status in ""The Chronicle of Philanthropy"" and other publications, while commentators from Rachel Maddow to Michael Pollan have treated the group as an entity that specializes in astroturfing.']}",Rachel Anne Maddow,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a8ce15d554299653c1aa12f,did Robert Wise have more award nominations than Zoltan Korda?,"{'answer': 'Unknown', 'supporting_facts': []}",yes,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ade4da055429939a52fe878,My Neighbor Totoro was produced by a Japanese animation film studio founded in what year?,"{'answer': '1985', 'supporting_facts': ['My Neighbor Totoro (Japanese: となりのトトロ , Hepburn: Tonari no Totoro ) is a 1988 Japanese animated fantasy film written and directed by Hayao Miyazaki and produced by Studio Ghibli.', 'Studio Ghibli, Inc. (Japanese: 株式会社スタジオジブリ , Hepburn: Kabushiki-gaisha Sutajio Jiburi ) is a Japanese animation film studio based in Koganei, Tokyo, Japan.', 'It was founded on 15 June 1985, after the success of ""Nausicaä of the Valley of the Wind"" (1984), with funding by Tokuma Shoten.']}",1985,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ab2a186554299295394677b,"When did the English local newspaper, featuring the sculpture and war memorial in the Forbury gardens, change names?","{'answer': '2009', 'supporting_facts': ['The Reading Post (until 2009, the Reading Evening Post), was an English local newspaper covering Reading, Berkshire and surrounding areas.', 'The title page of the paper featured the Maiwand Lion, a famous local landmark at Forbury Gardens.']}",2009,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ade66e1554299728e26c713,"What years did Jose Gonzalo Rodriguez Gacha and other leaders of fthe Medallin Cartel operate in Boliva, Colombia, Central America, Peru, the United States, Canada, and Europe?","{'answer': '1970s and 1980s', 'supporting_facts': ['The Medellín Cartel operated throughout the 1970s and 1980s in Bolivia, Colombia, Central America, Peru, and the United States, as well as in Canada and Europe.']}",1970s and 1980s,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a7c634c55429907fabeef79,"Which writer died later, Agatha Christie or Clement Greenberg?","{'answer': 'Unknown', 'supporting_facts': []}",Clement Greenberg,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae13f3c5542997b2ef7d168,Arthur Noss was a gunner for the commader during which two European theatre battles in WWII?,"{'answer': 'None', 'supporting_facts': [""He won a Military Cross as Keith Park's gunner, and was killed in a flying accident shortly thereafter."", 'Air Chief Marshal Sir Keith Rodney Park, (15 June 1892 – 6 February 1975) was a New Zealand soldier, First World War flying ace and Second World War Royal Air Force commander.', 'He was in operational command during two of the most significant air battles in the European theatre in the Second World War, helping to win the Battle of Britain and the Battle of Malta.']}",Battle of Britain and the Battle of Malta,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae17cd055429901ffe4aea3,Between Pinanga and Alopecurus which genus is more common in temperate regions?,"{'answer': 'Alopecurus', 'supporting_facts': ['Alopecurus, or foxtail grass, is a common and widespread genus of plants in the grass family.', 'It is common across temperate and subtropical parts of Eurasia, northern Africa, and the Americas, as well as naturalized in Australia and on various islands.']}",Alopecurus,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae7940c55429952e35ea984,What is the name of shipping magnate Mærsk Mc-Kinney Møller' father?,"{'answer': 'Arnold Peter Møller', 'supporting_facts': ['Arnold Mærsk Mc-Kinney Møller (13 July 1913 – 16 April 2012) was a Danish shipping magnate.', 'He was a longtime figure at A.P. Moller – Maersk Group, which was founded by his father.', 'His father was Sea Captain Peter Mærsk Møller.', 'Peter Mærsk Møller (22 September 1836 – 9 February 1927) was a sea captain who perhaps is best known as the father of Arnold Peter Møller, founder of the Maersk corporation, and grandfather of Mærsk Mc-Kinney Møller, who made Maersk the largest container ship operator and supply vessel operator in the world.', 'And he became the father of Mærsk Mc-Kinney Møller.']}",A.P. Møller,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a7296815542991f9a20c515,"Who brewed the first espresso coffee in space, Patrick Baudry or Samantha Cristoforetti?","{'answer': 'Samantha Cristoforetti', 'supporting_facts': ['The first espresso coffee was drunk in space by astronaut Samantha Cristoforetti on 3 May 2015.', 'Samantha Cristoforetti is also known as the first person who brewed an espresso coffee in space.']}",Samantha Cristoforetti,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ab2e8ad554299340b525562,Who starred alongside South Korean actor and singer Kim Ki-bum in the 2012 romantic comedy series I Love Lee Tae-ri?,"{'answer': 'Park Ye-jin', 'supporting_facts': [""It starred Super Junior's Kim Ki-bum and Park Ye-jin.""]}",Park Ye-jin,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a89b1de5542992e4fca8378,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,"{'answer': 'None', 'supporting_facts': ['The Lingnan Fine Arts Museum () of the Academia Sinica is a museum in Nangang District, Taipei, Taiwan.']}",Keelung,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ab78edc5542995dae37e95c,Where is the school that Tyler Kalinoski went to located?,"{'answer': 'Olathe, Kansas', 'supporting_facts': ['Kalinoski was a McDonald’s All-American nominee as a senior at Olathe East High School in Kansas and completed his college career for the Davidson Wildcats.']}","located in Olathe, Kansas","{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae73acb5542991e8301cc07,D1NZ is a series based on what oversteering technique?,"{'answer': 'Unknown', 'supporting_facts': []}",Drifting,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a8257fa55429940e5e1a866,The most famous song of the last monarch of Hawaii was what?,"{'answer': 'Aloha ʻOe', 'supporting_facts': ['The composer of ""Aloha ʻOe"" and numerous other works, she authored her biography during her imprisonment following the overthow.']}",Aloha ʻOe,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a8d8e4f5542994ba4e3dca7,"The NG postcode area is situated approximately how many miles from Gamston, Rushcliffe?","{'answer': '3 miles', 'supporting_facts': ['The NG postcode area, also known as the Nottingham postcode area, is a group of postcode districts around Nottingham that covers Nottinghamshire (except for the Bassetlaw district and the far southwest of Rushcliffe borough), south east Derbyshire, south west Lincolnshire and part of north east Leicestershire.', 'It is situated approximately 3 mi south-east of Nottingham and is part of the West Bridgford postcode of NG2.']}",approximately 3 mi,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a8a07725542992d82986e5b,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?","{'answer': 'Steve Martin', 'supporting_facts': ['The Boarding House was a music and comedy nightclub located at 960 Bush Street in San Francisco, California, opened by David Allen in 1971.', 'Steve Martin\\\\\'s first three albums, ""Let\\\\\'s Get Small"", ""A Wild and Crazy Guy"", and ""Comedy Is Not Pretty"" were recorded there, in whole or in part.']}",Steve Martin,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a79fac85542996c55b2dcc1,The Curaçao Centre for Correction and Detention changed its name to Sentro di Detenshon i Korekshon Kòrsou at this event which saw the dissolution of a Caribbean country on what date?,"{'answer': '10 October 2010', 'supporting_facts': ['At the Dissolution of the Netherlands Antilles on 10 October 2010 the prison changed its name once more and became the Sentro di Detenshon i Korekshon Kòrsou.']}",10 October 2010,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a81537355429926c1cdad20,What conference champions were putted against each other in the first NBA Finals in which the Orlando Magic's played?,"{'answer': 'Eastern Conference and Western Conference', 'supporting_facts': ['The 1995 and 2009 NBA Finals were the two times the Orlando Magic appeared in the NBA Finals.', 'The Orlando Magic are an American professional basketball team based in Orlando, Florida.', 'They play in the Southeast Division of the Eastern Conference of the National Basketball Association (NBA).']}",Eastern Conference champion Orlando Magic against the Western Conference champion Houston Rockets.,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a721d5a55429971e9dc9283,What Australian beer is a British style pale ale whose label features a character conceived in 1926? ,"{'answer': 'No specific Australian beer is mentioned in the context as a British style pale ale whose label features a character conceived in 1926.', 'supporting_facts': []}",Ballarat Bitter is a 4.9% (abv) Australian beer,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a7aa2a255429941d65f270e,"Who was born first, Chester Bennington or Mikael Stanne?","{'answer': 'Mikael Stanne', 'supporting_facts': ['Bengt Mikael Stanne (born 20 May 1974) is the vocalist & one of the lyricists (also previously rhythm guitarist) for the Swedish melodic death metal band, Dark Tranquillity and the ex-vocalist for Swedish power metal band HammerFall.', ""The music video was released on July 20, 2017, the same day that Linkin Park\\'s lead vocalist, Chester Bennington, was found dead by suicide.""]}",Bengt Mikael Stanne,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5abe6f8455429965af743f03,What country of origin does Robert brothers and Jacques Charles have in common?,"{'answer': 'France', 'supporting_facts': [""Anne-Jean Robert (1758–1820) and Nicolas-Louis Robert (1760–1820) were the engineers who built the world's first hydrogen balloon for professor Jacques Charles; which flew from central Paris on August 27, 1783."", 'Jacques Charles Noel Dugé de Bernonville (December 20, 1897 – April 26, 1972) was a French collaborationist and senior police officer in the Milice of the Vichy regime in France.']}",French,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae7257a554299572ea54731,"What character did Selina Giles play in the 2005 dystopian political thriller named ""V for Vendetta""?","{'answer': ""Evey's mother"", 'supporting_facts': ['She is best known for playing Valerie Stowe in ""Until Death"" with Jean-Claude Van Damme and Stephen Rea and Evey\\\'s mother in the Wachowskis ""V for Vendetta (film)""']}",Evey's mother,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ac0e0e25542997d64295a6f,Dionne Bunsha worked most recently for the magazine published by what company?,"{'answer': 'Frontline', 'supporting_facts': ['Dionne Bunsha is an award-winning journalist from Mumbai, India, who has written about suicide deaths among farmers, religious strife in India, human rights, threats to the Indian environment and a range of other crucial issues.', 'She worked most recently for ""Frontline"" magazine.']}",The Hindu Group,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a72688c5542997f827839b2,The Atik Valide Mosque and Valens Aqueduct are found in what country?,"{'answer': 'Turkey', 'supporting_facts': ['The Atik Valide Mosque (Turkish: ""Atik Valide Camii, Eski Valide Camii"" ) is an Ottoman mosque located on the hill above a large and densely populated district of Üsküdar, in Istanbul, Turkey.', 'The Valens Aqueduct (Turkish: ""Valens Su Kemeri"" or Turkish: ""Bozdoğan Kemeri"" , meaning ""Aqueduct of the Grey Falcon\'; Ancient\\xa0Greek: Ἀγωγὸς τοῦ ὕδατος , ""Agōgós tou hýdatos"", meaning simply ""aqueduct"") is a Roman aqueduct which was the major water-providing system of the Eastern Roman capital of Constantinople (modern Istanbul, Turkey).']}",Turkey,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5adea0c5554299728e26c776,Are both Helen Dunmore and M. P. Shiel of West Indian descent?,"{'answer': 'No', 'supporting_facts': ['Matthew Phipps Shiell (21 July 1865 – 17 February 1947) – known as M. P. Shiel – was a prolific British writer of West Indian descent.', 'Zennor in Darkness, was the debut novel from English author Helen Dunmore, published in 1993.']}",no,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ab8372255429919ba4e226b,"What band wrote the song ""Blue Letter"" and was inducted into the Rock and Roll Hall of Fame in 1998?",{'answer': 'Error: No valid JSON answers.'},Fleetwood Mac,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ac0e064554299012d1db64e,the municipality of Mirditë is in a country that had how many inhabitants in 2016 ?,"{'answer': 'Unknown', 'supporting_facts': []}",almost 3 million,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a8574945542997b5ce3fffb,"Which film was Oscar nominated, LaLee's Kin: The Legacy of Cotton or Gimme Shelter, the 1970 Rolling Stones documentary?","{'answer': ""LaLee's Kin: The Legacy of Cotton"", 'supporting_facts': [""LaLee's Kin: The Legacy of Cotton is a 2001 American documentary film directed by Deborah Dickson, Susan Frömke and Albert Maysles."", 'It was nominated for Best Documentary Feature at the 74th Academy Awards.']}",LaLee's Kin: The Legacy of Cotton,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a8704f8554299211dda2ba4,What is the name of the Isles who were led by Aonghus Mór and covered a total land area of over 8300 km2?,"{'answer': 'Kingdom of the Isles', 'supporting_facts': ['The Kingdom of the Isles comprised the Hebrides, the islands of the Firth of Clyde and the Isle of Man from the 9th to the 13th centuries AD.', 'Aonghus Mór mac Domhnaill (died c.1293) was a leading figure in the thirteenth-century kingdoms of the Isles and Scotland.', 'The islands involved have a total land area of over 8300 km2 and extend for more than 500 km from north to south.']}",Kingdom of the Isles,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a81d1f0554299676cceb0ee,"Which part of Handel's Messiah covers the birth of a child who, according to the gospels of Luke and Matthew, was born in Bethlehem?","{'answer': 'Part I', 'supporting_facts': [""Part I begins with the prophecy of the Messiah and his birth, shows the annunciation to the shepherds as a scene from the Gospel of Luke, and reflects the Messiah's deeds on Earth."", 'The nativity of Jesus or birth of Jesus is described in the gospels of Luke and Matthew.', 'The two accounts agree that Jesus was born in Bethlehem in the time of Herod the Great to a betrothed virgin whose name was Mary.']}",Part I,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a7bf84b5542996dd594b875,What Danish drama thriller which takes place in both Denmark and Africa was produced by Sisse Graum Jørgensen?,"{'answer': 'In a Better World', 'supporting_facts': ['Sisse Graum Jørgensen (born 8 May 1972) is a Danish film producer and sits on the board of the film company Zentropa.', ""Films she has produced include \\'”Hævnen” “Jagten” and “Dear Wendy”."", 'In a Better World (Danish: ""Hævnen"" , ""the revenge"") is a 2010 Danish drama thriller film written by Anders Thomas Jensen and directed by Susanne Bier.', 'The film stars Mikael Persbrandt, Trine Dyrholm, and Ulrich Thomsen in a story which takes place in small-town Denmark and a refugee camp in Africa.']}",In a Better World,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ab69e4f554299710c8d1eee,Katie sagona is known as what kind of actor because she was a child acting on stage or in motion pictures or television?,"{'answer': 'Child actor', 'supporting_facts': ['The term child actor or child actress is generally applied to a child acting on stage or in motion pictures or television, but also to an adult who began his or her acting career as a child; to avoid confusion, the latter is also called a ""former child actor"".', 'Katie Sagona (born November 26, 1989) is an American child actress.']}",child actor,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae64ad25542995703ce8b4f,What was the name of the commander who captured all of the French ships that varied in size?,"{'answer': 'Commodore William Cornwallis', 'supporting_facts': [""The Battle of Bishops Court, also known as The Defeat of Thurot, was a naval engagement that took place 28 February 1760, during the Seven Years' War, between three British ships and three French ships."", 'The British took all three French ships, completing victory.']}",Joshua Rowley,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a7571135542992d0ec05f98,Ralph Hefferline was a psychology professor at a university that is located in what city?,"{'answer': 'New York City', 'supporting_facts': ['Ralph Franklin Hefferline (15 February 1910 in Muncie, Indiana – 16 March 1974) was a psychology professor at Columbia University.']}",New York City,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a8f2fed55429918e830d1c7,Both Bo Diddley and The Yardbirds played which common genre of music during their careers?,"{'answer': 'rock and roll', 'supporting_facts': ['""Bo Diddley"" is a rhythm and blues and rock and roll song first recorded and sung by Bo Diddley at the Universal Recording Studio in Chicago and released on the Chess Records subsidiary Checker Records in 1955.', 'Go Bo Diddley is the second album by rock and roll pioneer Bo Diddley, released in July 1959.']}",rock and roll,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ab596d95542992aa134a371,WHere are both Sanming and Jiutai District located?,"{'answer': 'Fujian Province, China and Jilin province, China respectively', 'supporting_facts': ['Nanping () is a third-tier prefecture-level city in northwestern Fujian Province, China.', ""Jiutai () is a district under the jurisdiction of Changchun, the capital of Jilin province, People's Republic of China.""]}",China,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a71214d5542994082a3e5b9,What production company was founded by George Balanchine to create a live stage version of the 1942 film Casablanca?,"{'answer': 'Los Angeles Dance Theater', 'supporting_facts': ['The Los Angeles Dance Theater is a dance-oriented production company founded in 2003 by George Balanchine protege John Clifford.', ""The company was founded for the purpose of creating a live-stage dance version of the film 'Casablanca'.""]}",The Los Angeles Dance Theater,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ac298f9554299657fa28fc9,"Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band?","{'answer': 'Ian Watkins', 'supporting_facts': ["" It has been released to rock radio since this date in the United States, but the single has yet to be officially released in the UK as of 5 June 2012, but will unlikely happen due to Ian Watkins\\'s imprisonment in 2013.""]}",Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae35e8c5542990afbd1e120,who was the anthropologist who thought that the plaster casts that were discovered by Paul Freeman were a critical piece of evidence?,"{'answer': 'Jeff Meldrum of Idaho State University and Grover Krantz of Washington State University', 'supporting_facts': ['The plaster casts Freeman subsequently made were convincing enough to be considered critical pieces of evidence by anthropologists Jeff Meldrum of Idaho State University and Grover Krantz of Washington State University, who put considerable time and resources into studying them.']}","Don Jeffrey ""Jeff"" Meldrum (born May 24, 1958) is a Professor of Anatomy and Anthropology","{'answer_f1': 0.0, 'support_f1': 0.0}"
5ae616ce5542992663a4f259,What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,"{'answer': 'The Guard Brothers', 'supporting_facts': ['The Uninvited is a 2009 American psychological horror film directed by the Guard Brothers, and starring Emily Browning, Elizabeth Banks, Arielle Kebbel and David Strathairn.']}",Charles and Thomas Guard,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5abbc3a955429931dba144f9,Where is the first major improved highway located?,"{'answer': 'United States', 'supporting_facts': ['The National Road (also known as the Cumberland Road) was the first major improved highway in the United States built by the federal government.']}","Wheeling, West Virginia","{'answer_f1': 0.0, 'support_f1': 0.0}"
5adfe6c455429906c02daa85,Which store in Gurney Paragon was founded in Belgium in 1926?,"{'answer': 'None', 'supporting_facts': []}",Godiva,"{'answer_f1': 0.0, 'support_f1': 0.0}"
5a7f924c55429969796c1aba,"Which Star of British-Canadian-American satirical comedy, co starting with Ricky Gervais, began his career in sketch comedy series""Full Frontal"" ?","{'answer': 'Eric Bana', 'supporting_facts': ['Special Correspondents is a 2016 British-Canadian-American satirical comedy film written, directed by and starring Ricky Gervais.', 'The film is a remake of the , and stars Gervais, Eric Bana, Vera Farmiga, Kelly Macdonald, Kevin Pollak, Benjamin Bratt, America Ferrera and Raúl Castillo.', ""He began his career in the sketch comedy series 'Full Frontal' before gaining critical recognition in the biographical crime film 'Chopper' (2000).""]}",Eric Banadinović,"{'answer_f1': 0.0, 'support_f1': 0.0}"
