item_id,question,prediction,ground_truth,metrics
d667e18f08d911ebbd9cac1f6bf848b6,"Which film has the director who was born earlier, The Marseille Contract or Strangers Of The Night?",{'answer': 'Error: Failed to parse final JSON.'},Strangers Of The Night,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
64efc0e908b211ebbd85ac1f6bf848b6,"Which film has the director who was born earlier, Face Of A Fugitive or Cage Of Gold?",{'answer': 'Error: Failed to parse final JSON.'},Cage Of Gold,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4c6a905e088311ebbd6dac1f6bf848b6,"Which film has the director died later, A Light Woman or Our Mother'S House?",{'answer': 'Error: Failed to parse final JSON.'},Our Mother'S House,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
96beb0b3086111ebbd5dac1f6bf848b6,"Which film came out earlier, Call Of The Flesh or Blonde Or Brunette?","{'answer': 'Blonde or Brunette', 'supporting_facts': ['Blonde or Brunette is a surviving 1927 silent film comedy directed by Richard Rosson, produced by Famous Players- Lasky and released by Paramount Pictures.', 'Call of the Flesh is a 1930 American Pre- Code musical film directed by Charles Brabin.']}",Blonde Or Brunette,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
098d51b20bdb11eba7f7acde48001122,Who is the father of the composer of film Kadambari (Film)?,"{'answer': 'Pandit Shankar Ghosh', 'supporting_facts': ['The son of the illustrious tabla maestro Pandit Shankar Ghosh and well known vocalist Sanjukta Ghosh, Bickram also learnt the nuances of Carnatic percussion from the great Maestro of the mridangam Pandit S.Sekhar.', 'The music of the film was composed by Bickram Ghosh.']}",Shankar Ghosh,"{'answer_em': 0.0, 'answer_f1': 0.8, 'answer_precision': 0.6666666666666666, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.8}"
6b58975d08df11ebbda0ac1f6bf848b6,"Which film has the director born first, Demons Of War or Farce Of The Penguins?",{'answer': 'Error: Failed to parse final JSON.'},Farce Of The Penguins,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
f34d188608cb11ebbd93ac1f6bf848b6,"Which film has the director who was born later, Playing It Wild or I'Ll Be Going Now?",{'answer': 'Error: Failed to parse final JSON.'},I'Ll Be Going Now,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
0788eaa40bde11eba7f7acde48001122,Where was the place of burial of Al-Mu'Tasim's father?,"{'answer': 'Not mentioned in the provided context', 'supporting_facts': []}",Iraq,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3f4a39800bb011ebab90acde48001122,Who is the maternal grandmother of John Woodville?,"{'answer': 'Jacquetta of Luxembourg', 'supporting_facts': ['Sir John Woodville (c.1445 – 12 August 1469) was the second son, and fourth child, of Richard Woodville, 1st Earl Rivers, and Jacquetta of Luxembourg.']}",Margherita del Balzo,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
27bdf22b08d111ebbd95ac1f6bf848b6,"Which film has the director who was born later, The Demi-Paradise or How To Murder Your Wife?",{'answer': 'Error: Failed to parse final JSON.'},How To Murder Your Wife,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
7d8c2e1808dd11ebbd9dac1f6bf848b6,Are Irene Greif and Derrick Burroughs from the same country?,"{'answer': 'Yes', 'supporting_facts': ['Irene Greif is an American computer scientist and a founder of the field of computer- supported cooperative work( CSCW).', ""Derrick D'wayne Burroughs( born May 18, 1962) is an American football coach and former cornerback who played five seasons in the National Football League( NFL) for the Buffalo Bills.""]}",yes,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
9d482cae0bdd11eba7f7acde48001122,Where was the father of Chung Eui-Sun born?,"{'answer': 'Gangwon Province', 'supporting_facts': ['Chung Mong-koo (born March 19, 1938, in Gangwon Province) is a South Korean business magnate who is the chairman and CEO of Hyundai Motor Group.', 'Chung Eui-sun (born 18 October 1970), also spelled Chung Eui-son, is a South Korean billionaire businessman. He is the executive vice chairman of Hyundai Motor Company and the only son and ""heir apparent"" of Hyundai Motor Group chairman Chung Mong-koo.']}",Gangwon Province,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
ab69635e089811ebbd77ac1f6bf848b6,Do director of film Born American and director of film The White Raven (1998 Film) share the same nationality?,{'answer': 'Error: Failed to parse final JSON.'},yes,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
252632880bde11eba7f7acde48001122,When was Ting-Xing Ye's husband born?,"{'answer': 'October 27, 1945', 'supporting_facts': ['William Edwin Bell (27 October 1945 – 30 July 2016) was a Canadian author of young adult fiction, born in Toronto, Ontario.', 'During that time she met her future husband, Canadian writer and educator William E. Bell who taught English at the Foreign Affairs College in Beijing.']}",27 October 1945,"{'answer_em': 0.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
f52b28400bdd11eba7f7acde48001122,What is the place of birth of Alexandra Hasluck's husband?,"{'answer': 'Fremantle, Western Australia', 'supporting_facts': ['Dame Alexandra Margaret Martin Hasluck, Lady Hasluck, (née Darker, 26 August 1908 – 18 June 1993), was an author and social historian from Western Australia. She was the wife of Sir Paul Hasluck, Governor-General of Australia 1969–74.', 'Hasluck was born in Fremantle, Western Australia, and attended Perth Modern School and the University of Western Australia.']}","Fremantle, Western Australia","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2eb7969109b111ebbdb0ac1f6bf848b6,"Which song came out first, Baby, It'S Ok or Boy Pop?",{'answer': 'Error: Failed to parse final JSON.'},Boy Pop,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
656cfe0a0bdc11eba7f7acde48001122,"When did Helena Kantakouzene, Empress Of Trebizond's husband die?",{'answer': 'Error: Failed to parse final JSON.'},1 November 1463,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
90c88e1a0bdd11eba7f7acde48001122,Where did the director of film The Sun Sets At Dawn study?,"{'answer': ""Trinity Hall, Cambridge and St Mary's Catholic Academy Blackpool"", 'supporting_facts': [""Paul Sloane is an author and a corporate public speaker on innovation. He was educated at St Mary's Catholic Academy Blackpool and Trinity Hall, Cambridge."", 'The Sun Sets at Dawn is a 1950 American film noir crime film directed by Paul Sloane and starring Sally Parr, Patrick Waltz and Philip Shawn.']}",Trinity Hall,"{'answer_em': 0.0, 'answer_f1': 0.3636363636363636, 'answer_precision': 0.2222222222222222, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.3636363636363636}"
e7393616094b11ebbdaeac1f6bf848b6,"Which film was released more recently, Osmondagi Bolalar or Mcdull: Rise Of The Rice Cooker?","{'answer': 'McDull: Rise of the Rice Cooker', 'supporting_facts': ['Osmondagi bolalar is a 2002 Uzbek comedy film.', 'McDull: Rise of the Rice Cooker (麥兜·飯寶奇兵) is a 2016 Chinese-Hong Kong animated comedy film directed by Brian Tse and featuring the Hong Kong character McDull.']}",Mcdull: Rise Of The Rice Cooker,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
945447800bd911eba7f7acde48001122,"When is James Stanley, 10Th Earl Of Derby's father's birthday?","{'answer': '19 January 1628', 'supporting_facts': ['Charles Stanley, 8th Earl of Derby (19 January 1628 – 21 December 1672) was an English nobleman and politician.', 'James Stanley, 10th Earl of Derby (3 July 1664–1 February 1736), styled The Honourable until 1702, was a British peer and politician. Derby was the second son of Charles Stanley, 8th Earl of Derby, and Dorothea Helena Kirkhoven.']}",19 January 1628,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
327d00420bde11eba7f7acde48001122,Where was the place of death of the director of film The Earring?,"{'answer': 'Madrid', 'supporting_facts': ['He died the following year in Madrid from a heart attack.', 'The Earring (Spanish:El Pendiente) is a 1951 Argentine thriller film directed by León Klimovsky and starring Mirtha Legrand.']}",Madrid,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
1eeb91060bde11eba7f7acde48001122,"What is the date of birth of Sophie, Countess Of Wessex's husband?","{'answer': '10 March 1964', 'supporting_facts': ['Prince Edward, Earl of Wessex, (Edward Antony Richard Louis; born 10 March 1964) is the youngest of four children and the third son of Queen Elizabeth II and Prince Philip, Duke of Edinburgh.']}",10 March 1964,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
e5bc717c0bdb11eba7f7acde48001122,Where was the place of burial of the director of film Série Noire (Film)?,"{'answer': 'Père Lachaise Cemetery', 'supporting_facts': ['Alain Corneau (7 August 1943 – 30 August 2010) was a French film director and writer.', 'Corneau died in Paris on 30 August 2010 from cancer, aged 67 and was interred at Père Lachaise Cemetery.']}",Père Lachaise Cemetery,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
c26c16b5086611ebbd5eac1f6bf848b6,"Which film has the director who died later, Valentin The Good or A Daughter Of Two Worlds?",{'answer': 'Error: Failed to parse final JSON.'},Valentin The Good,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
fc3eadb408cc11ebbd93ac1f6bf848b6,"Which film has the director born first, Planet B-Boy or Where'S Officer Tuba??",{'answer': 'Error: Failed to parse final JSON.'},Where'S Officer Tuba?,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
d318fb3c089111ebbd73ac1f6bf848b6,Do both Extract (Film) and Thou Wast Mild And Lovely films have the directors from the same country?,{'answer': 'Error: Failed to parse final JSON.'},yes,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
333f458a0bde11eba7f7acde48001122,Where did Mary Ann Angell's husband die?,"{'answer': 'Unknown', 'supporting_facts': ['Mary Ann Angell Young (June 8, 1803 – June 27, 1882) was the second woman married to Latter Day Saint leader Brigham Young.', 'Brigham Young (June 1, 1801August 29, 1877) was an American religious leader, politician, and settler. He was the second president of The Church of Jesus Christ of Latter-day Saints (LDS Church) from 1847 until his death in 1877.']}",Salt Lake,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
0fb43d6a0bdd11eba7f7acde48001122,Who is the spouse of the director of film Marianne And Juliane?,"{'answer': 'Volker Schlöndorff', 'supporting_facts': ['Margarethe von Trotta was married to and collaborated with director Volker Schlöndorff.']}",Volker Schlöndorff,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
688ac4d40bda11eba7f7acde48001122,What nationality is Fastrada's husband?,"{'answer': 'Frankish', 'supporting_facts': ['Charlemagne  or Charles the Great (2 April 748 – 28 January 814), numbered Charles I, was King of the Franks from 768, King of the Lombards from 774, and Emperor of the Romans from 800.', 'Fastrada (765 – 10 August 794) was queen consort of East Francia by marriage to Charlemagne, as his third wife.']}",Carolingian Empire,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
b0a03b3208a111ebbd79ac1f6bf848b6,"Which film has more directors, Nim'S Island or Continental (Film)?","{'answer': ""Nim's Island"", 'supporting_facts': [""Nim's Island is a 2008 American- Australian adventure film written and directed by Jennifer Flackett and Mark Levin,"", 'Continental is a film directed by Malcolm Ingram,']}",Nim'S Island,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
8c273c580bdd11eba7f7acde48001122,Which country Princess Claude Of Orléans's husband is from?,{'answer': 'Error: Failed to parse final JSON.'},Italy,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
ba68804e08fa11ebbdacac1f6bf848b6,"Which film was released earlier, Personal Velocity: Three Portraits or Ami Aar Amar Girlfriends?","{'answer': 'Personal Velocity: Three Portraits', 'supporting_facts': ['Personal Velocity: Three Portraits is a 2002 American independent film written and directed by Rebecca Miller.', 'Ami Aar Amar Girlfriends is a 2013 Indian Bengali language film directed by Mainak Bhaumik.']}",Personal Velocity: Three Portraits,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
350ec8b80bde11eba7f7acde48001122,Where was the composer of song By The Beautiful Sea (Song) born?,"{'answer': 'Atlantic City, New Jersey', 'supporting_facts': ['Harry Carroll (November 28, 1892, in Atlantic City, New Jersey – December 26, 1962, in Mount Carmel, Pennsylvania) was an American songwriter, pianist, and composer.', 'By the Beautiful Sea is a popular song published in 1914, with music written by Harry Carroll and lyrics written by Harold R. Atteridge.']}","Atlantic City, New Jersey","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
ce5bfc90086c11ebbd61ac1f6bf848b6,Do both films: Gammat Jammat and Ready (2011 Film) have the directors from the same country?,{'answer': 'Error: Failed to parse final JSON.'},yes,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
a022d8580bdc11eba7f7acde48001122,Who is the father of the director of film Plunkett & Macleane?,"{'answer': 'Ridley Scott', 'supporting_facts': ['Jake Scott (born 1965) is an English film director who works primarily in the field of music videos. His father is film director Ridley Scott.', 'Plunkett & Macleane is a 1999 British historical action comedy film directed by Jake Scott, and starring Robert Carlyle, Jonny Lee Miller and Liv Tyler.']}",Ridley Scott,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
a982d4940bdb11eba7f7acde48001122,What is the place of birth of the performer of song Caribbean Blue?,{'answer': 'Error: Failed to parse final JSON.'},Gweedore,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3e6de09c0bd911eba7f7acde48001122,Where did Harald Bluetooth's father die?,"{'answer': ""The context does not specify where Harald Bluetooth's father died."", 'supporting_facts': ['Gorm the Old , also called Gorm the Languid , was ruler of Denmark, reigning from to his death .', ""Harald 'Bluetooth' Gormsson (died c. 985/86) was a king of Denmark and Norway. He was the son of King Gorm the Old and of Thyra Dannebod.""]}",Jelling,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3def863e0bde11eba7f7acde48001122,Where did Ermengarde Of Limburg's husband die?,"{'answer': 'Montfort', 'supporting_facts': ['Reginald I of Guelders (1255 – Monfort, October 9, 1326) was Count of Guelders from January 10, 1271 until his death.', 'Ermengarde married count Reginald I of Guelders, but they were childless. Ermengarde died in 1283.', 'Reginald I died here 6 years later.']}",Montfort,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
bd6f350408d311ebbd96ac1f6bf848b6,"Who was born later, Jerry Hardin or Harry Sinclair Drago?","{'answer': 'Jerry Hardin', 'supporting_facts': ['Harry Sinclair Drago (20 March 1887 - 25 October 1979) was an American writer of screenplays and Westerns.', 'Jerry Hardin( born November 20, 1929) is an American actor.']}",Jerry Hardin,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
