item_id,dataset,strategy,compute_budget,n_samples,answer_em,answer_f1,answer_precision,answer_recall,support_f1,support_precision,support_recall,accuracy,error,difficulty_score_overall,difficulty_bin_overall,difficulty_score_per_dataset,difficulty_bin_per_dataset,difficulty_score_by_strategy,difficulty_bin_by_strategy,difficulty_score_per_dataset_strategy,difficulty_bin_per_dataset_strategy
0254eea408b911ebbd88ac1f6bf848b6,2wikimultihopqa,sequential,8192,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.3333333333333333,hard,0.3333333333333333,hard,1.0,easy,1.0,easy
0254eea408b911ebbd88ac1f6bf848b6,2wikimultihopqa,sequential,8192,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.3333333333333333,hard,0.3333333333333333,hard,1.0,easy,1.0,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,parallel,4096,4,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,parallel,4096,8,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,parallel,4096,16,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,parallel,4096,32,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,parallel,8192,4,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,parallel,8192,8,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,parallel,8192,16,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,parallel,8192,32,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,sequential,4096,4,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,sequential,4096,8,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,sequential,4096,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,sequential,4096,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,sequential,8192,4,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,sequential,8192,8,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,sequential,8192,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
0290cd840baf11ebab90acde48001122,2wikimultihopqa,sequential,8192,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,parallel,4096,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,parallel,4096,8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,parallel,4096,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,parallel,4096,32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,parallel,8192,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,parallel,8192,8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,parallel,8192,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,parallel,8192,32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,sequential,4096,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,sequential,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,sequential,4096,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,sequential,4096,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,sequential,8192,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,sequential,8192,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,sequential,8192,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038d34e608d211ebbd95ac1f6bf848b6,2wikimultihopqa,sequential,8192,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,parallel,4096,4,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,parallel,4096,8,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,parallel,4096,16,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,parallel,4096,32,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,parallel,8192,4,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,parallel,8192,8,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,parallel,8192,16,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,parallel,8192,32,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,sequential,4096,4,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,sequential,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,sequential,4096,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,sequential,4096,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,sequential,8192,4,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,sequential,8192,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,sequential,8192,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
038ea0fc0bb011ebab90acde48001122,2wikimultihopqa,sequential,8192,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy,0.6666666666666666,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,parallel,4096,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,parallel,4096,8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,parallel,4096,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,parallel,4096,32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,parallel,8192,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,parallel,8192,8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,parallel,8192,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,parallel,8192,32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,sequential,4096,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,sequential,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,sequential,4096,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,sequential,4096,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,sequential,8192,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,sequential,8192,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,sequential,8192,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
048fa24c089711ebbd76ac1f6bf848b6,2wikimultihopqa,sequential,8192,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,easy,1.0,easy,1.0,easy,1.0,easy
049058980bdc11eba7f7acde48001122,2wikimultihopqa,parallel,4096,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
049058980bdc11eba7f7acde48001122,2wikimultihopqa,parallel,4096,8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
049058980bdc11eba7f7acde48001122,2wikimultihopqa,parallel,4096,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
049058980bdc11eba7f7acde48001122,2wikimultihopqa,parallel,4096,32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
049058980bdc11eba7f7acde48001122,2wikimultihopqa,parallel,8192,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
049058980bdc11eba7f7acde48001122,2wikimultihopqa,parallel,8192,8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
049058980bdc11eba7f7acde48001122,2wikimultihopqa,parallel,8192,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
049058980bdc11eba7f7acde48001122,2wikimultihopqa,parallel,8192,32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
049058980bdc11eba7f7acde48001122,2wikimultihopqa,sequential,4096,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,easy,1.0,easy,1.0,easy,1.0,easy
